loggingTime(txt)|accelerometerTimestamp_sinceReboot(s)|accelerometerAccelerationX(G)|accelerometerAccelerationY(G)|accelerometerAccelerationZ(G)|motionTimestamp_sinceReboot(s)|motionYaw(rad)|motionRoll(rad)|motionPitch(rad)|motionRotationRateX(rad/s)|motionRotationRateY(rad/s)|motionRotationRateZ(rad/s)|motionUserAccelerationX(G)|motionUserAccelerationY(G)|motionUserAccelerationZ(G)|motionAttitudeReferenceFrame(txt)|motionQuaternionX(R)|motionQuaternionY(R)|motionQuaternionZ(R)|motionQuaternionW(R)|motionGravityX(G)|motionGravityY(G)|motionGravityZ(G)|motionMagneticFieldX(µT)|motionMagneticFieldY(µT)|motionMagneticFieldZ(µT)|motionHeading(°)|motionMagneticFieldCalibrationAccuracy(Z)|altimeterTimestamp_sinceReboot(s)|altimeterReset(bool)|altimeterRelativeAltitude(m)|altimeterPressure(kPa)|label
2021-02-11 18:42:06.114 +0000|34391.524970375|-0.330841064453125|0.358123779296875|-0.868743896484375|34391.505009375|-3.061898016927632|-0.3636601288445238|-0.3644178408803315|-0.0006863089511170983|0.004378822632133961|-0.008075962774455547|0.005404353141784668|-0.003530651330947876|0.001599490642547607|XArbitraryZVertical|-0.1847946198622437|0.1709892337107113|-0.9651601206130446|0.07127222240175025|-0.3323392271995544|0.3564054369926453|-0.8732272386550903|0|0|0|-1|-1|634761725.9257429|0|3.940002|99.96597|3
2021-02-11 18:42:06.134 +0000|34391.544932375|-0.33612060546875|0.3504791259765625|-0.871551513671875|34391.524970375|-3.061935827092518|-0.3635865633839274|-0.3644048583654433|0.008508686907589436|0.00604697410017252|0.002179516013711691|0.003159761428833008|-0.002984464168548584|0.005641281604766846|XArbitraryZVertical|-0.1847558621384259|0.1709890810698645|-0.9651693771110947|0.07124657726783798|-0.3322766125202179|0.3563933074474335|-0.8732560276985168|0|0|0|-1|-1|634761725.9257429|0|3.940002|99.96597|3
2021-02-11 18:42:06.154 +0000|34391.56489437501|-0.332183837890625|0.354217529296875|-0.87457275390625|34391.544932375|-3.061857701906344|-0.3633937479439128|-0.3643004505026986|0.01177711877971888|0.01345610059797764|-0.003154529258608818|-0.001969784498214722|-0.007403522729873657|0.002871453762054443|XArbitraryZVertical|-0.1846691755699875|0.1709382011181727|-0.9651941331742611|0.07125889740977624|-0.3321214616298676|0.3562957346439362|-0.8733548521995544|0|0|0|-1|-1|634761725.9257429|0|3.940002|99.96597|3
2021-02-11 18:42:06.174 +0000|34391.584855375|-0.3361053466796875|0.3582305908203125|-0.868194580078125|34391.56489437501|-3.061752422915727|-0.3631060970568807|-0.3639675423379853|0.0135220056399703|0.008939432911574841|-0.0004170658066868782|-0.0009734630584716797|0.001010000705718994|-3.49879264831543e-05|XArbitraryZVertical|-0.184538366740717|0.1707776360899023|-0.9652477143516973|0.0712567685342135|-0.3319123387336731|0.3559846580028534|-0.8735612034797668|0|0|0|-1|-1|634761725.9257429|0|3.940002|99.96597|3
2021-02-11 18:42:06.194 +0000|34391.604817375|-0.3340911865234375|0.354156494140625|-0.86627197265625|34391.584855375|-3.061770174289096|-0.3629202517349121|-0.3638041095225606|4.451232962310314e-05|0.006587861571460962|-0.009798938408493996|-0.005662262439727783|0.003298938274383545|0.004338264465332031|XArbitraryZVertical|-0.1844466761147172|0.1707068101922035|-0.9652805535946946|0.07121841892255733|-0.3317706286907196|0.3558319211006165|-0.8736771941184998|0|0|0|-1|-1|634761725.9257429|0|3.940002|99.96597|3
2021-02-11 18:42:06.214 +0000|34391.624778375|-0.3337249755859375|0.3487701416015625|-0.8715667724609375|34391.604817375|-3.061970165193841|-0.3627082808417547|-0.3637796262102014|-0.008135253563523293|0.01041045784950256|-0.01270098425447941|-0.005050927400588989|-0.0003555417060852051|0.007254838943481445|XArbitraryZVertical|-0.1843272201004255|0.1707209353326457|-0.9653095099104577|0.07110171778152151|-0.3315885365009308|0.3558090627193451|-0.8737556934356689|0|0|0|-1|-1|634761725.9257429|0|3.940002|99.96597|3
2021-02-11 18:42:06.234 +0000|34391.644740375|-0.337799072265625|0.348297119140625|-0.8735198974609375|34391.624778375|-3.062397658470033|-0.362756312179791|-0.3639808709573685|-0.02473295480012894|0.002224058844149113|-0.01936323754489422|-0.0007771551609039307|-0.008203566074371338|0.003525137901306152|XArbitraryZVertical|-0.1843144827108838|0.1708560235599002|-0.9653016381132452|0.07091661324434705|-0.331605076789856|0.3559971153736115|-0.8736727833747864|0|0|0|-1|-1|634761725.9257429|0|3.940002|99.96597|3
2021-02-11 18:42:06.254 +0000|34391.664702375|-0.3316497802734375|0.348663330078125|-0.8718719482421875|34391.644740375|-3.06302897682135|-0.3628606840059362|-0.3642783795204501|-0.02231472171843052|0.01514731533825397|-0.02226475067436695|-0.007635831832885742|-0.006680965423583984|0.0004159808158874512|XArbitraryZVertical|-0.1843117151215332|0.1710544878746018|-0.9652868321287273|0.07064615860095842|-0.331658661365509|0.3562751114368439|-0.8735390901565552|0|0|0|-1|-1|634761725.9257429|0|3.940002|99.96597|3
2021-02-11 18:42:06.274 +0000|34391.684663375|-0.3320159912109375|0.3380279541015625|-0.8702850341796875|34391.664702375|-3.063707309125943|-0.3629680235938877|-0.3645214845971302|-0.01688811555504799|0.009449748322367668|-0.01938569732010365|0.001201003789901733|-0.006557196378707886|-0.0007534623146057129|XArbitraryZVertical|-0.1843060927642126|0.1712308490790602|-0.9652784193369363|0.07034866278441536|-0.3317216634750366|0.3565022647380829|-0.8734225034713745|0|0|0|-1|-1|634761725.9257429|0|3.940002|99.96597|3
2021-02-11 18:42:06.294 +0000|34391.704625375|-0.3388214111328125|0.3214569091796875|-0.870941162109375|34391.684663375|-3.064352589868263|-0.3630890248939698|-0.3647427368502815|-0.02260245941579342|0.01964619196951389|-0.02632882446050644|0.00144648551940918|-0.01564449071884155|0.002260684967041016|XArbitraryZVertical|-0.1843097618912041|0.171393143826421|-0.9652693758257849|0.07006644915873378|-0.331799328327179|0.3567089736461639|-0.8733085989952087|0|0|0|-1|-1|634761725.9257429|0|3.940002|99.96597|3
2021-02-11 18:42:06.314 +0000|34391.724586375|-0.355255126953125|0.3271942138671875|-0.8861083984375|34391.704625375|-3.06560367958226|-0.3631225648740722|-0.3649296513836881|-0.04471239075064659|0.03446625918149948|-0.07529414445161819|-0.002652555704116821|-0.03074219822883606|0.002995908260345459|XArbitraryZVertical|-0.184219067427197|0.1715976784743449|-0.9652926805149449|0.0694814429035101|-0.3318049311637878|0.3568835854530334|-0.8732351660728455|0|0|0|-1|-1|634761725.9257429|0|3.940002|99.96597|3
2021-02-11 18:42:06.334 +0000|34391.74454837501|-0.344085693359375|0.3271026611328125|-0.8909149169921875|34391.724586375|-3.068313089942737|-0.3630550919277472|-0.3650381754723465|-0.06241418793797493|0.0863126814365387|-0.145637109875679|-0.02033385634422302|-0.0238092839717865|-0.007638037204742432|XArbitraryZVertical|-0.1839540006338349|0.171901885743601|-0.9653821650622633|0.06817716785527733|-0.3317322432994843|0.356984943151474|-0.8732213377952576|0|0|0|-1|-1|634761725.9257429|0|3.940002|99.96597|3
